episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
3913,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3914,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3915,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3916,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3917,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3918,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3919,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3920,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3921,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3922,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3923,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3924,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3925,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3926,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3927,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3928,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3929,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3930,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3931,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3932,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3933,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3934,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3935,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3936,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3937,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3938,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3939,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3940,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3941,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3942,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3943,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3944,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.96,5.93
3945,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
3946,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
3947,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
3948,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
3949,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
3950,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3951,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3952,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3953,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3954,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
3955,0.5,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.96,5.9
3956,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.9
3957,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.95,5.89
3958,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.89
3959,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.89
3960,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.89
3961,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.89
3962,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.89
3963,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.89
3964,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.89
3965,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.89
3966,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.89
3967,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.94,5.88
3968,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.88
3969,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.93,5.87
3970,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3971,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3972,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3973,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3974,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3975,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3976,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3977,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3978,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3979,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3980,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3981,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3982,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3983,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3984,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3985,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3986,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3987,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
3988,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
3989,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
3990,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
3991,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
3992,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
3993,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
3994,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
3995,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.94,5.91
3996,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3997,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3998,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
3999,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
4000,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
4001,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
4002,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
4003,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
4004,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
4005,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
4006,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
4007,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.91
4008,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.93,5.9
4009,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4010,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4011,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4012,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4013,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4014,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4015,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4016,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4017,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4018,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4019,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4020,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4021,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4022,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4023,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4024,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4025,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4026,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4027,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.9
4028,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.92,5.89
4029,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.91,5.88
4030,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4031,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4032,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4033,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4034,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4035,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4036,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4037,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4038,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4039,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4040,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4041,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4042,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4043,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4044,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.89
4045,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.91,5.88
4046,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4047,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4048,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4049,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4050,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4051,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4052,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4053,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4054,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.88
4055,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
4056,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
4057,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
4058,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
4059,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
4060,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
4061,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
4062,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
4063,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
4064,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
4065,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
4066,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
4067,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
4068,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
4069,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4070,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4071,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4072,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4073,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4074,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4075,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4076,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4077,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4078,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4079,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4080,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4081,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4082,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4083,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4084,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4085,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4086,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4087,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4088,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4089,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4090,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4091,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4092,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4093,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4094,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
4095,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4096,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4097,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4098,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4099,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4100,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4101,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4102,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4103,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4104,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4105,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4106,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4107,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4108,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4109,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4110,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4111,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4112,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4113,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4114,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4115,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4116,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4117,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4118,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4119,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4120,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4121,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4122,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4123,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4124,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.96,5.96
4125,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4126,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4127,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4128,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4129,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
4130,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
4131,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
4132,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
4133,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
4134,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
4135,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
4136,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
4137,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.97,5.97
4138,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4139,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4140,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4141,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4142,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.96,5.96
4143,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4144,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
4145,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4146,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4147,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4148,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4149,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4150,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4151,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4152,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4153,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4154,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4155,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4156,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4157,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4158,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4159,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4160,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4161,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4162,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4163,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4164,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4165,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4166,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4167,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4168,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4169,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4170,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4171,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4172,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4173,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4174,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4175,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4176,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4177,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4178,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4179,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4180,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4181,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4182,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4183,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
4184,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
