episode,alpha_emp,N,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
168,1.0,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.4308,0.4308,0.4308,0.4308,7.0,0,0.02,8.0867
169,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.4286,0.4286,0.4286,0.4286,7.0,0,0.02,8.0467
170,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.4265,0.4265,0.4265,0.4265,7.0,0,0.02,8.0233
171,1.0,4,C,D,C,C,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,0.4244,0.4244,0.4244,0.4244,11.0,0,0.02,8.04
172,1.0,4,D,C,C,D,3.6667,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,0.4223,0.4223,0.4223,0.4223,9.3333,0,0.02,8.0233
173,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.4201,0.4201,0.4201,0.4201,7.0,0,0.02,7.9833
174,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.418,0.418,0.418,0.418,7.0,0,0.02,7.96
175,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4159,0.4159,0.4159,0.4159,4.0,0,0.02,7.93
176,1.0,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.4139,0.4139,0.4139,0.4139,7.0,0,0.02,7.89
177,1.0,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.4118,0.4118,0.4118,0.4118,7.0,0,0.02,7.8667
178,1.0,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,0.4097,0.4097,0.4097,0.4097,9.3333,0,0.02,7.89
179,1.0,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.4077,0.4077,0.4077,0.4077,7.0,0,0.02,7.8667
180,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4057,0.4057,0.4057,0.4057,4.0,0,0.02,7.8133
181,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4036,0.4036,0.4036,0.4036,4.0,0,0.02,7.7833
182,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4016,0.4016,0.4016,0.4016,4.0,0,0.02,7.73
183,1.0,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.3996,0.3996,0.3996,0.3996,7.0,0,0.02,7.69
184,1.0,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,0.3976,0.3976,0.3976,0.3976,9.3333,0,0.02,7.69
185,1.0,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,0.3956,0.3956,0.3956,0.3956,9.3333,0,0.01,7.6633
186,1.0,4,D,C,C,D,3.6667,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,0.3936,0.3936,0.3936,0.3936,9.3333,0,0.01,7.6633
187,1.0,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,0.3917,0.3917,0.3917,0.3917,9.3333,0,0.01,7.6633
188,1.0,4,C,C,D,C,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.3897,0.3897,0.3897,0.3897,11.0,0,0.01,7.7033
189,1.0,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.3878,0.3878,0.3878,0.3878,7.0,0,0.01,7.7033
190,1.0,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,0.3858,0.3858,0.3858,0.3858,9.3333,0,0.01,7.7267
191,1.0,4,D,C,C,D,3.6667,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,0.3839,0.3839,0.3839,0.3839,9.3333,0,0.01,7.7267
192,1.0,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.382,0.382,0.382,0.382,7.0,0,0.01,7.7267
193,1.0,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.3801,0.3801,0.3801,0.3801,7.0,0,0.01,7.7567
194,1.0,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.3782,0.3782,0.3782,0.3782,9.3333,0,0.01,7.7567
195,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3763,0.3763,0.3763,0.3763,4.0,0,0.01,7.7567
196,1.0,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.3744,0.3744,0.3744,0.3744,7.0,0,0.01,7.7867
197,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3725,0.3725,0.3725,0.3725,4.0,0,0.01,7.7567
198,1.0,4,D,D,C,C,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,1.0,0.3707,0.3707,0.3707,0.3707,9.3333,0,0.01,7.7567
199,1.0,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,0.3688,0.3688,0.3688,0.3688,9.3333,0,0.01,7.74
200,1.0,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.367,0.367,0.367,0.367,7.0,0,0.01,7.77
201,1.0,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.3651,0.3651,0.3651,0.3651,7.0,0,0.01,7.7467
202,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3633,0.3633,0.3633,0.3633,7.0,0,0.01,7.7467
203,1.0,4,C,C,D,C,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.3615,0.3615,0.3615,0.3615,11.0,0,0.01,7.7867
204,1.0,4,D,C,C,D,3.6667,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,0.3597,0.3597,0.3597,0.3597,9.3333,0,0.01,7.7867
205,1.0,4,D,C,C,D,3.6667,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,0.3579,0.3579,0.3579,0.3579,9.3333,0,0.01,7.81
206,1.0,4,C,D,C,C,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,0.3561,0.3561,0.3561,0.3561,11.0,0,0.01,7.8267
207,1.0,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.3543,0.3543,0.3543,0.3543,7.0,0,0.01,7.8267
208,1.0,4,C,D,C,C,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,0.3525,0.3525,0.3525,0.3525,11.0,0,0.01,7.8433
209,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3508,0.3508,0.3508,0.3508,7.0,0,0.01,7.8433
210,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.349,0.349,0.349,0.349,7.0,0,0.01,7.82
211,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3473,0.3473,0.3473,0.3473,7.0,0,0.01,7.82
212,1.0,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.3455,0.3455,0.3455,0.3455,9.3333,0,0.01,7.82
213,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3438,0.3438,0.3438,0.3438,4.0,0,0.01,7.7667
214,1.0,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,0.3421,0.3421,0.3421,0.3421,9.3333,0,0.01,7.7667
215,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3404,0.3404,0.3404,0.3404,4.0,0,0.01,7.7367
216,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3387,0.3387,0.3387,0.3387,4.0,0,0.01,7.6667
217,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.337,0.337,0.337,0.337,4.0,0,0.01,7.6367
218,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3353,0.3353,0.3353,0.3353,7.0,0,0.01,7.6367
219,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3336,0.3336,0.3336,0.3336,7.0,0,0.01,7.6367
220,1.0,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,0.332,0.332,0.332,0.332,9.3333,0,0.0,7.61
221,1.0,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,0.3303,0.3303,0.3303,0.3303,9.3333,0,0.0,7.6333
222,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3286,0.3286,0.3286,0.3286,7.0,0,0.0,7.5933
223,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.327,0.327,0.327,0.327,7.0,0,0.0,7.57
224,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3254,0.3254,0.3254,0.3254,7.0,0,0.0,7.57
225,1.0,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,0.3237,0.3237,0.3237,0.3237,9.3333,0,0.0,7.57
226,1.0,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.3221,0.3221,0.3221,0.3221,7.0,0,0.0,7.5467
227,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3205,0.3205,0.3205,0.3205,4.0,0,0.0,7.5167
228,1.0,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.3189,0.3189,0.3189,0.3189,7.0,0,0.0,7.4933
229,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3173,0.3173,0.3173,0.3173,7.0,0,0.0,7.47
230,1.0,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,0.3157,0.3157,0.3157,0.3157,9.3333,0,0.0,7.47
231,1.0,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.3141,0.3141,0.3141,0.3141,7.0,0,0.0,7.43
232,1.0,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.3126,0.3126,0.3126,0.3126,7.0,0,0.0,7.39
233,1.0,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,0.311,0.311,0.311,0.311,9.3333,0,0.0,7.3733
234,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3095,0.3095,0.3095,0.3095,7.0,0,0.0,7.3733
235,1.0,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,0.3079,0.3079,0.3079,0.3079,9.3333,0,0.0,7.3733
236,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3064,0.3064,0.3064,0.3064,7.0,0,0.0,7.4033
237,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.3048,0.3048,0.3048,0.3048,7.0,0,0.0,7.3633
238,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3033,0.3033,0.3033,0.3033,4.0,0,0.0,7.3333
239,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3018,0.3018,0.3018,0.3018,4.0,0,0.0,7.3033
240,1.0,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.3003,0.3003,0.3003,0.3003,7.0,0,0.0,7.3033
241,1.0,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,0.2988,0.2988,0.2988,0.2988,9.3333,0,0.0,7.3267
242,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2973,0.2973,0.2973,0.2973,4.0,0,0.0,7.2967
243,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2958,0.2958,0.2958,0.2958,4.0,0,0.0,7.2667
244,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2943,0.2943,0.2943,0.2943,4.0,0,0.0,7.2367
245,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2929,0.2929,0.2929,0.2929,4.0,0,0.0,7.1833
246,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2914,0.2914,0.2914,0.2914,4.0,0,0.0,7.13
247,1.0,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.2899,0.2899,0.2899,0.2899,7.0,0,0.0,7.16
248,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2885,0.2885,0.2885,0.2885,4.0,0,0.0,7.16
249,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.287,0.287,0.287,0.287,4.0,0,0.0,7.1067
250,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2856,0.2856,0.2856,0.2856,4.0,0,0.0,7.0767
251,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2842,0.2842,0.2842,0.2842,4.0,0,0.0,7.0467
252,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2828,0.2828,0.2828,0.2828,4.0,0,0.0,6.9933
253,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2813,0.2813,0.2813,0.2813,4.0,0,0.0,6.9933
254,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2799,0.2799,0.2799,0.2799,4.0,0,0.0,6.9633
255,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2785,0.2785,0.2785,0.2785,4.0,0,0.0,6.8933
256,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2771,0.2771,0.2771,0.2771,4.0,0,0.0,6.8633
257,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2758,0.2758,0.2758,0.2758,4.0,0,0.0,6.81
258,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2744,0.2744,0.2744,0.2744,7.0,0,0.0,6.7867
259,1.0,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.273,0.273,0.273,0.273,9.3333,0,0.0,6.81
260,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2716,0.2716,0.2716,0.2716,4.0,0,0.0,6.74
261,1.0,4,C,C,C,D,2.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,0.2703,0.2703,0.2703,0.2703,11.0,0,0.0,6.78
262,1.0,4,D,D,C,C,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,1.0,0.2689,0.2689,0.2689,0.2689,9.3333,0,0.0,6.78
263,1.0,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,0.2676,0.2676,0.2676,0.2676,9.3333,0,0.0,6.8333
264,1.0,4,C,C,D,C,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.2663,0.2663,0.2663,0.2663,11.0,0,0.0,6.9033
265,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2649,0.2649,0.2649,0.2649,4.0,0,0.0,6.9033
266,1.0,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,0.2636,0.2636,0.2636,0.2636,9.3333,0,0.0,6.9567
267,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2623,0.2623,0.2623,0.2623,7.0,0,0.0,6.9867
268,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.261,0.261,0.261,0.261,7.0,0,0.0,6.9867
269,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2597,0.2597,0.2597,0.2597,7.0,0,0.0,6.9867
270,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2584,0.2584,0.2584,0.2584,7.0,0,0.0,6.9867
271,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2571,0.2571,0.2571,0.2571,7.0,0,0.0,6.9467
272,1.0,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.2558,0.2558,0.2558,0.2558,9.3333,0,0.0,6.9467
273,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2545,0.2545,0.2545,0.2545,4.0,0,0.0,6.9167
274,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2532,0.2532,0.2532,0.2532,4.0,0,0.0,6.8867
275,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.252,0.252,0.252,0.252,4.0,0,0.0,6.8867
276,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2507,0.2507,0.2507,0.2507,7.0,0,0.0,6.8867
277,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2495,0.2495,0.2495,0.2495,4.0,0,0.0,6.8567
278,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2482,0.2482,0.2482,0.2482,4.0,0,0.0,6.8033
279,1.0,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.247,0.247,0.247,0.247,7.0,0,0.0,6.8033
280,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2457,0.2457,0.2457,0.2457,7.0,0,0.0,6.8333
281,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2445,0.2445,0.2445,0.2445,4.0,0,0.0,6.8333
282,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2433,0.2433,0.2433,0.2433,4.0,0,0.0,6.8333
283,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2421,0.2421,0.2421,0.2421,4.0,0,0.0,6.8033
284,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2409,0.2409,0.2409,0.2409,4.0,0,0.0,6.75
285,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2397,0.2397,0.2397,0.2397,4.0,0,0.0,6.6967
286,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2385,0.2385,0.2385,0.2385,4.0,0,0.0,6.6433
287,1.0,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.2373,0.2373,0.2373,0.2373,7.0,0,0.0,6.62
288,1.0,4,D,C,D,C,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,0.2361,0.2361,0.2361,0.2361,9.3333,0,0.0,6.6033
289,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2349,0.2349,0.2349,0.2349,4.0,0,0.0,6.5733
290,1.0,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.2337,0.2337,0.2337,0.2337,7.0,0,0.0,6.55
291,1.0,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,0.2326,0.2326,0.2326,0.2326,9.3333,0,0.0,6.55
292,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2314,0.2314,0.2314,0.2314,7.0,0,0.0,6.55
293,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2302,0.2302,0.2302,0.2302,4.0,0,0.0,6.52
294,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2291,0.2291,0.2291,0.2291,4.0,0,0.0,6.4667
295,1.0,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.2279,0.2279,0.2279,0.2279,7.0,0,0.0,6.4967
296,1.0,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.2268,0.2268,0.2268,0.2268,9.3333,0,0.0,6.52
297,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2257,0.2257,0.2257,0.2257,4.0,0,0.0,6.52
298,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2245,0.2245,0.2245,0.2245,4.0,0,0.0,6.4667
299,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2234,0.2234,0.2234,0.2234,4.0,0,0.0,6.4133
300,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2223,0.2223,0.2223,0.2223,4.0,0,0.0,6.3833
301,1.0,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.2212,0.2212,0.2212,0.2212,7.0,0,0.0,6.3833
302,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2201,0.2201,0.2201,0.2201,4.0,0,0.0,6.3533
303,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.219,0.219,0.219,0.219,4.0,0,0.0,6.2833
304,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2179,0.2179,0.2179,0.2179,4.0,0,0.0,6.23
305,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2168,0.2168,0.2168,0.2168,4.0,0,0.0,6.1767
306,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2157,0.2157,0.2157,0.2157,7.0,0,0.0,6.1367
307,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2146,0.2146,0.2146,0.2146,4.0,0,0.0,6.1067
308,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2136,0.2136,0.2136,0.2136,4.0,0,0.0,6.0367
309,1.0,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.2125,0.2125,0.2125,0.2125,7.0,0,0.0,6.0367
310,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2114,0.2114,0.2114,0.2114,7.0,0,0.0,6.0367
311,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2104,0.2104,0.2104,0.2104,4.0,0,0.0,6.0067
312,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2093,0.2093,0.2093,0.2093,4.0,0,0.0,5.9533
313,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2083,0.2083,0.2083,0.2083,4.0,0,0.0,5.9533
314,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2072,0.2072,0.2072,0.2072,4.0,0,0.0,5.9
315,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2062,0.2062,0.2062,0.2062,4.0,0,0.0,5.9
316,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2052,0.2052,0.2052,0.2052,4.0,0,0.0,5.9
317,1.0,4,D,C,D,C,3.6667,1.0,3.6667,1.0,3.6667,1.0,3.6667,1.0,0.2041,0.2041,0.2041,0.2041,9.3333,0,0.0,5.9533
318,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2031,0.2031,0.2031,0.2031,4.0,0,0.0,5.9233
319,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.2021,0.2021,0.2021,0.2021,7.0,0,0.0,5.9233
320,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2011,0.2011,0.2011,0.2011,4.0,0,0.0,5.87
321,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2001,0.2001,0.2001,0.2001,4.0,0,0.0,5.8167
322,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1991,0.1991,0.1991,0.1991,4.0,0,0.0,5.7867
323,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1981,0.1981,0.1981,0.1981,4.0,0,0.0,5.7567
324,1.0,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.1971,0.1971,0.1971,0.1971,9.3333,0,0.0,5.78
325,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1961,0.1961,0.1961,0.1961,4.0,0,0.0,5.7267
326,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1951,0.1951,0.1951,0.1951,4.0,0,0.0,5.6967
327,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1942,0.1942,0.1942,0.1942,7.0,0,0.0,5.7267
328,1.0,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1932,0.1932,0.1932,0.1932,4.0,0,0.0,5.6967
329,1.0,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1922,0.1922,0.1922,0.1922,7.0,0,0.0,5.6967
