episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
275,1.0,2,D,D,1.0,1.0,1.0,1.0,0.252,0.252,2.0,0,0.03,2.9
276,1.0,2,C,D,0.0,5.0,0.0,5.0,0.2507,0.2507,5.0,0,0.03,2.9
277,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2495,0.2495,2.0,0,0.03,2.9
278,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2482,0.2482,2.0,0,0.03,2.9
279,1.0,2,D,D,1.0,1.0,1.0,1.0,0.247,0.247,2.0,0,0.03,2.87
280,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2457,0.2457,2.0,0,0.03,2.87
281,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2445,0.2445,2.0,0,0.03,2.87
282,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2433,0.2433,2.0,0,0.03,2.87
283,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2421,0.2421,2.0,0,0.03,2.87
284,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2409,0.2409,2.0,0,0.03,2.87
285,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2397,0.2397,2.0,0,0.03,2.84
286,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2385,0.2385,2.0,0,0.03,2.81
287,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2373,0.2373,2.0,0,0.03,2.78
288,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2361,0.2361,2.0,0,0.03,2.75
289,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2349,0.2349,2.0,0,0.03,2.75
290,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2337,0.2337,2.0,0,0.03,2.75
291,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2326,0.2326,2.0,0,0.03,2.72
292,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2314,0.2314,2.0,0,0.03,2.69
293,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2302,0.2302,2.0,0,0.03,2.69
294,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2291,0.2291,2.0,0,0.03,2.69
295,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2279,0.2279,2.0,0,0.03,2.69
296,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2268,0.2268,2.0,0,0.03,2.66
297,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2257,0.2257,2.0,0,0.03,2.66
298,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2245,0.2245,2.0,0,0.03,2.66
299,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2234,0.2234,2.0,0,0.03,2.63
300,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2223,0.2223,2.0,0,0.03,2.6
301,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2212,0.2212,2.0,0,0.03,2.6
302,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2201,0.2201,2.0,0,0.03,2.6
303,1.0,2,D,D,1.0,1.0,1.0,1.0,0.219,0.219,2.0,0,0.03,2.57
304,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2179,0.2179,2.0,0,0.03,2.54
305,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2168,0.2168,2.0,0,0.03,2.51
306,1.0,2,C,D,0.0,5.0,0.0,5.0,0.2157,0.2157,5.0,0,0.03,2.51
307,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2146,0.2146,2.0,0,0.03,2.51
308,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2136,0.2136,2.0,0,0.03,2.51
309,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2125,0.2125,2.0,0,0.03,2.48
310,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2114,0.2114,2.0,0,0.03,2.48
311,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2104,0.2104,2.0,0,0.03,2.48
312,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2093,0.2093,2.0,0,0.03,2.48
313,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2083,0.2083,2.0,0,0.03,2.48
314,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2072,0.2072,2.0,0,0.03,2.45
315,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2062,0.2062,2.0,0,0.03,2.45
316,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2052,0.2052,2.0,0,0.03,2.45
317,1.0,2,D,C,5.0,0.0,5.0,0.0,0.2041,0.2041,5.0,0,0.03,2.48
318,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2031,0.2031,2.0,0,0.03,2.45
319,1.0,2,C,D,0.0,5.0,0.0,5.0,0.2021,0.2021,5.0,0,0.03,2.48
320,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2011,0.2011,2.0,0,0.03,2.45
321,1.0,2,D,D,1.0,1.0,1.0,1.0,0.2001,0.2001,2.0,0,0.03,2.42
322,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1991,0.1991,2.0,0,0.03,2.42
323,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1981,0.1981,2.0,0,0.03,2.42
324,1.0,2,C,D,0.0,5.0,0.0,5.0,0.1971,0.1971,5.0,0,0.03,2.45
325,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1961,0.1961,2.0,0,0.03,2.45
326,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1951,0.1951,2.0,0,0.03,2.45
327,1.0,2,C,D,0.0,5.0,0.0,5.0,0.1942,0.1942,5.0,0,0.03,2.48
328,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1932,0.1932,2.0,0,0.03,2.48
329,1.0,2,C,D,0.0,5.0,0.0,5.0,0.1922,0.1922,5.0,0,0.03,2.51
330,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1913,0.1913,2.0,0,0.03,2.48
331,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1903,0.1903,2.0,0,0.03,2.45
332,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1893,0.1893,2.0,0,0.03,2.45
333,1.0,2,C,D,0.0,5.0,0.0,5.0,0.1884,0.1884,5.0,0,0.02,2.44
334,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1875,0.1875,2.0,0,0.02,2.44
335,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1865,0.1865,2.0,0,0.02,2.41
336,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1856,0.1856,2.0,0,0.02,2.41
337,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1847,0.1847,2.0,0,0.02,2.41
338,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1837,0.1837,2.0,0,0.02,2.41
339,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1828,0.1828,2.0,0,0.02,2.41
340,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1819,0.1819,2.0,0,0.02,2.41
341,1.0,2,D,D,1.0,1.0,1.0,1.0,0.181,0.181,2.0,0,0.02,2.41
342,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1801,0.1801,2.0,0,0.02,2.41
343,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1792,0.1792,2.0,0,0.02,2.41
344,1.0,2,D,C,5.0,0.0,5.0,0.0,0.1783,0.1783,5.0,0,0.02,2.44
345,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1774,0.1774,2.0,0,0.02,2.44
346,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1765,0.1765,2.0,0,0.02,2.44
347,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1756,0.1756,2.0,0,0.02,2.41
348,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1748,0.1748,2.0,0,0.02,2.41
349,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1739,0.1739,2.0,0,0.02,2.41
350,1.0,2,C,D,0.0,5.0,0.0,5.0,0.173,0.173,5.0,0,0.02,2.44
351,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1721,0.1721,2.0,0,0.02,2.44
352,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1713,0.1713,2.0,0,0.02,2.44
353,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1704,0.1704,2.0,0,0.02,2.44
354,1.0,2,D,C,5.0,0.0,5.0,0.0,0.1696,0.1696,5.0,0,0.02,2.47
355,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1687,0.1687,2.0,0,0.02,2.47
356,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1679,0.1679,2.0,0,0.02,2.47
357,1.0,2,D,D,1.0,1.0,1.0,1.0,0.167,0.167,2.0,0,0.02,2.47
358,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1662,0.1662,2.0,0,0.02,2.44
359,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1654,0.1654,2.0,0,0.02,2.44
360,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1646,0.1646,2.0,0,0.02,2.44
361,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1637,0.1637,2.0,0,0.01,2.4
362,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1629,0.1629,2.0,0,0.01,2.4
363,1.0,2,C,D,0.0,5.0,0.0,5.0,0.1621,0.1621,5.0,0,0.01,2.43
364,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1613,0.1613,2.0,0,0.01,2.4
365,1.0,2,D,C,5.0,0.0,5.0,0.0,0.1605,0.1605,5.0,0,0.01,2.43
366,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1597,0.1597,2.0,0,0.0,2.39
367,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1589,0.1589,2.0,0,0.0,2.39
368,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1581,0.1581,2.0,0,0.0,2.39
369,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1573,0.1573,2.0,0,0.0,2.39
370,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1565,0.1565,2.0,0,0.0,2.39
371,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1557,0.1557,2.0,0,0.0,2.39
372,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1549,0.1549,2.0,0,0.0,2.39
373,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1542,0.1542,2.0,0,0.0,2.39
374,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1534,0.1534,2.0,0,0.0,2.39
375,1.0,2,D,C,5.0,0.0,5.0,0.0,0.1526,0.1526,5.0,0,0.0,2.42
376,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1519,0.1519,2.0,0,0.0,2.39
377,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1511,0.1511,2.0,0,0.0,2.39
378,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1504,0.1504,2.0,0,0.0,2.39
379,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1496,0.1496,2.0,0,0.0,2.39
380,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1489,0.1489,2.0,0,0.0,2.39
381,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1481,0.1481,2.0,0,0.0,2.39
382,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1474,0.1474,2.0,0,0.0,2.39
383,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1466,0.1466,2.0,0,0.0,2.39
384,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1459,0.1459,2.0,0,0.0,2.39
385,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1452,0.1452,2.0,0,0.0,2.39
386,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1444,0.1444,2.0,0,0.0,2.39
387,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1437,0.1437,2.0,0,0.0,2.39
388,1.0,2,C,D,0.0,5.0,0.0,5.0,0.143,0.143,5.0,0,0.0,2.42
389,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1423,0.1423,2.0,0,0.0,2.42
390,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1416,0.1416,2.0,0,0.0,2.42
391,1.0,2,C,D,0.0,5.0,0.0,5.0,0.1409,0.1409,5.0,0,0.0,2.45
392,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1402,0.1402,2.0,0,0.0,2.45
393,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1395,0.1395,2.0,0,0.0,2.45
394,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1388,0.1388,2.0,0,0.0,2.45
395,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1381,0.1381,2.0,0,0.0,2.45
396,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1374,0.1374,2.0,0,0.0,2.45
397,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1367,0.1367,2.0,0,0.0,2.45
398,1.0,2,D,D,1.0,1.0,1.0,1.0,0.136,0.136,2.0,0,0.0,2.45
399,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1353,0.1353,2.0,0,0.0,2.45
400,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1347,0.1347,2.0,0,0.0,2.45
401,1.0,2,D,D,1.0,1.0,1.0,1.0,0.134,0.134,2.0,0,0.0,2.45
402,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1333,0.1333,2.0,0,0.0,2.45
403,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1326,0.1326,2.0,0,0.0,2.45
404,1.0,2,D,D,1.0,1.0,1.0,1.0,0.132,0.132,2.0,0,0.0,2.45
405,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1313,0.1313,2.0,0,0.0,2.45
406,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1307,0.1307,2.0,0,0.0,2.42
407,1.0,2,D,D,1.0,1.0,1.0,1.0,0.13,0.13,2.0,0,0.0,2.42
408,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1294,0.1294,2.0,0,0.0,2.42
409,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1287,0.1287,2.0,0,0.0,2.42
410,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1281,0.1281,2.0,0,0.0,2.42
411,1.0,2,D,C,5.0,0.0,5.0,0.0,0.1274,0.1274,5.0,0,0.0,2.45
412,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1268,0.1268,2.0,0,0.0,2.45
413,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1262,0.1262,2.0,0,0.0,2.45
414,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1255,0.1255,2.0,0,0.0,2.45
415,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1249,0.1249,2.0,0,0.0,2.45
416,1.0,2,D,C,5.0,0.0,5.0,0.0,0.1243,0.1243,5.0,0,0.0,2.48
417,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1237,0.1237,2.0,0,0.0,2.45
418,1.0,2,D,D,1.0,1.0,1.0,1.0,0.123,0.123,2.0,0,0.0,2.45
419,1.0,2,C,D,0.0,5.0,0.0,5.0,0.1224,0.1224,5.0,0,0.0,2.45
420,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1218,0.1218,2.0,0,0.0,2.45
421,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1212,0.1212,2.0,0,0.0,2.45
422,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1206,0.1206,2.0,0,0.0,2.45
423,1.0,2,D,D,1.0,1.0,1.0,1.0,0.12,0.12,2.0,0,0.0,2.45
424,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1194,0.1194,2.0,0,0.0,2.42
425,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1188,0.1188,2.0,0,0.0,2.42
426,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1182,0.1182,2.0,0,0.0,2.42
427,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1176,0.1176,2.0,0,0.0,2.39
428,1.0,2,D,D,1.0,1.0,1.0,1.0,0.117,0.117,2.0,0,0.0,2.39
429,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1164,0.1164,2.0,0,0.0,2.36
430,1.0,2,D,C,5.0,0.0,5.0,0.0,0.1159,0.1159,5.0,0,0.0,2.39
431,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1153,0.1153,2.0,0,0.0,2.39
432,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1147,0.1147,2.0,0,0.0,2.39
433,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1141,0.1141,2.0,0,0.0,2.36
434,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1136,0.1136,2.0,0,0.0,2.36
435,1.0,2,D,C,5.0,0.0,5.0,0.0,0.113,0.113,5.0,0,0.0,2.39
436,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1124,0.1124,2.0,0,0.0,2.39
437,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1119,0.1119,2.0,0,0.0,2.39
438,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1113,0.1113,2.0,0,0.0,2.39
439,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1107,0.1107,2.0,0,0.0,2.39
440,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1102,0.1102,2.0,0,0.0,2.39
441,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1096,0.1096,2.0,0,0.0,2.39
442,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1091,0.1091,2.0,0,0.0,2.39
443,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1085,0.1085,2.0,0,0.0,2.39
444,1.0,2,D,D,1.0,1.0,1.0,1.0,0.108,0.108,2.0,0,0.0,2.36
445,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1075,0.1075,2.0,0,0.0,2.36
446,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1069,0.1069,2.0,0,0.0,2.36
447,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1064,0.1064,2.0,0,0.0,2.36
448,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1059,0.1059,2.0,0,0.0,2.36
449,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1053,0.1053,2.0,0,0.0,2.36
450,1.0,2,D,C,5.0,0.0,5.0,0.0,0.1048,0.1048,5.0,0,0.0,2.36
451,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1043,0.1043,2.0,0,0.0,2.36
452,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1038,0.1038,2.0,0,0.0,2.36
453,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1032,0.1032,2.0,0,0.0,2.36
454,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1027,0.1027,2.0,0,0.0,2.33
455,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1022,0.1022,2.0,0,0.0,2.33
456,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1017,0.1017,2.0,0,0.0,2.33
457,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1012,0.1012,2.0,0,0.0,2.33
458,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1007,0.1007,2.0,0,0.0,2.33
459,1.0,2,D,D,1.0,1.0,1.0,1.0,0.1002,0.1002,2.0,0,0.0,2.33
460,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0997,0.0997,2.0,0,0.0,2.33
461,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0992,0.0992,2.0,0,0.0,2.33
462,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0987,0.0987,2.0,0,0.0,2.33
463,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0982,0.0982,2.0,0,0.0,2.3
464,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0977,0.0977,2.0,0,0.0,2.3
465,1.0,2,D,C,5.0,0.0,5.0,0.0,0.0972,0.0972,5.0,0,0.0,2.3
466,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0967,0.0967,2.0,0,0.0,2.3
467,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0962,0.0962,2.0,0,0.0,2.3
468,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0958,0.0958,2.0,0,0.0,2.3
469,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0953,0.0953,2.0,0,0.0,2.3
470,1.0,2,D,C,5.0,0.0,5.0,0.0,0.0948,0.0948,5.0,0,0.0,2.33
471,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0943,0.0943,2.0,0,0.0,2.33
472,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0939,0.0939,2.0,0,0.0,2.33
473,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0934,0.0934,2.0,0,0.0,2.33
474,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0929,0.0929,2.0,0,0.0,2.33
475,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0925,0.0925,2.0,0,0.0,2.3
476,1.0,2,D,D,1.0,1.0,1.0,1.0,0.092,0.092,2.0,0,0.0,2.3
477,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0915,0.0915,2.0,0,0.0,2.3
478,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0911,0.0911,2.0,0,0.0,2.3
479,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0906,0.0906,2.0,0,0.0,2.3
480,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0902,0.0902,2.0,0,0.0,2.3
481,1.0,2,C,D,0.0,5.0,0.0,5.0,0.0897,0.0897,5.0,0,0.0,2.33
482,1.0,2,D,C,5.0,0.0,5.0,0.0,0.0893,0.0893,5.0,0,0.0,2.36
483,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0888,0.0888,2.0,0,0.0,2.36
484,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0884,0.0884,2.0,0,0.0,2.36
485,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0879,0.0879,2.0,0,0.0,2.36
486,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0875,0.0875,2.0,0,0.0,2.36
487,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0871,0.0871,2.0,0,0.0,2.36
488,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0866,0.0866,2.0,0,0.0,2.33
489,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0862,0.0862,2.0,0,0.0,2.33
490,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0858,0.0858,2.0,0,0.0,2.33
491,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0853,0.0853,2.0,0,0.0,2.3
492,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0849,0.0849,2.0,0,0.0,2.3
493,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0845,0.0845,2.0,0,0.0,2.3
494,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0841,0.0841,2.0,0,0.0,2.3
495,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0836,0.0836,2.0,0,0.0,2.3
496,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0832,0.0832,2.0,0,0.0,2.3
497,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0828,0.0828,2.0,0,0.0,2.3
498,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0824,0.0824,2.0,0,0.0,2.3
499,1.0,2,D,D,1.0,1.0,1.0,1.0,0.082,0.082,2.0,0,0.0,2.3
500,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0816,0.0816,2.0,0,0.0,2.3
501,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0812,0.0812,2.0,0,0.0,2.3
502,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0808,0.0808,2.0,0,0.0,2.3
503,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0804,0.0804,2.0,0,0.0,2.3
504,1.0,2,D,D,1.0,1.0,1.0,1.0,0.08,0.08,2.0,0,0.0,2.3
505,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0796,0.0796,2.0,0,0.0,2.3
506,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0792,0.0792,2.0,0,0.0,2.3
507,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0788,0.0788,2.0,0,0.0,2.3
508,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0784,0.0784,2.0,0,0.0,2.3
509,1.0,2,D,D,1.0,1.0,1.0,1.0,0.078,0.078,2.0,0,0.0,2.3
510,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0776,0.0776,2.0,0,0.0,2.3
511,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0772,0.0772,2.0,0,0.0,2.27
512,1.0,2,D,C,5.0,0.0,5.0,0.0,0.0768,0.0768,5.0,0,0.0,2.3
513,1.0,2,C,D,0.0,5.0,0.0,5.0,0.0764,0.0764,5.0,0,0.0,2.33
514,1.0,2,D,D,1.0,1.0,1.0,1.0,0.076,0.076,2.0,0,0.0,2.33
515,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0757,0.0757,2.0,0,0.0,2.33
516,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0753,0.0753,2.0,0,0.0,2.3
517,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0749,0.0749,2.0,0,0.0,2.3
518,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0745,0.0745,2.0,0,0.0,2.3
519,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0742,0.0742,2.0,0,0.0,2.27
520,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0738,0.0738,2.0,0,0.0,2.27
521,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0734,0.0734,2.0,0,0.0,2.27
522,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0731,0.0731,2.0,0,0.0,2.27
523,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0727,0.0727,2.0,0,0.0,2.27
524,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0723,0.0723,2.0,0,0.0,2.27
525,1.0,2,D,D,1.0,1.0,1.0,1.0,0.072,0.072,2.0,0,0.0,2.27
526,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0716,0.0716,2.0,0,0.0,2.27
527,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0712,0.0712,2.0,0,0.0,2.27
528,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0709,0.0709,2.0,0,0.0,2.27
529,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0705,0.0705,2.0,0,0.0,2.27
530,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0702,0.0702,2.0,0,0.0,2.24
531,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0698,0.0698,2.0,0,0.0,2.24
532,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0695,0.0695,2.0,0,0.0,2.24
533,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0691,0.0691,2.0,0,0.0,2.24
534,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0688,0.0688,2.0,0,0.0,2.24
535,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0684,0.0684,2.0,0,0.0,2.21
536,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0681,0.0681,2.0,0,0.0,2.21
537,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0678,0.0678,2.0,0,0.0,2.21
538,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0674,0.0674,2.0,0,0.0,2.21
539,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0671,0.0671,2.0,0,0.0,2.21
540,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0668,0.0668,2.0,0,0.0,2.21
541,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0664,0.0664,2.0,0,0.0,2.21
542,1.0,2,D,D,1.0,1.0,1.0,1.0,0.0661,0.0661,2.0,0,0.0,2.21
