episode,alpha_emp,N,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
247,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2899,0.2899,0.2899,0.2899,7.0,0,0.0,7.5167
248,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2885,0.2885,0.2885,0.2885,7.0,0,0.0,7.5167
249,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.287,0.287,0.287,0.287,7.0,0,0.0,7.4933
250,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2856,0.2856,0.2856,0.2856,7.0,0,0.0,7.4933
251,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2842,0.2842,0.2842,0.2842,7.0,0,0.0,7.4933
252,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2828,0.2828,0.2828,0.2828,4.0,0,0.0,7.44
253,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2813,0.2813,0.2813,0.2813,7.0,0,0.0,7.47
254,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2799,0.2799,0.2799,0.2799,7.0,0,0.0,7.4467
255,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2785,0.2785,0.2785,0.2785,7.0,0,0.0,7.4067
256,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2771,0.2771,0.2771,0.2771,4.0,0,0.0,7.3767
257,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2758,0.2758,0.2758,0.2758,7.0,0,0.0,7.3533
258,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.2744,0.2744,0.2744,0.2744,9.3333,0,0.0,7.3533
259,0.8,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.273,0.273,0.273,0.273,9.3333,0,0.0,7.3767
260,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2716,0.2716,0.2716,0.2716,4.0,0,0.0,7.3067
261,0.8,4,C,C,C,D,2.0,2.0,2.0,5.0,2.2,2.2,2.2,4.4,0.2703,0.2703,0.2703,0.2703,11.0,0,0.0,7.3467
262,0.8,4,D,D,C,C,3.6667,3.6667,1.0,1.0,3.3111,3.3111,1.3556,1.3556,0.2689,0.2689,0.2689,0.2689,9.3333,0,0.0,7.3467
263,0.8,4,C,D,C,C,2.0,5.0,2.0,2.0,2.2,4.4,2.2,2.2,0.2676,0.2676,0.2676,0.2676,11.0,0,0.0,7.4167
264,0.8,4,C,C,D,C,2.0,2.0,5.0,2.0,2.2,2.2,4.4,2.2,0.2663,0.2663,0.2663,0.2663,11.0,0,0.0,7.4867
265,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2649,0.2649,0.2649,0.2649,4.0,0,0.0,7.4867
266,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.2636,0.2636,0.2636,0.2636,9.3333,0,0.0,7.51
267,0.8,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.2623,0.2623,0.2623,0.2623,7.0,0,0.0,7.51
268,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.261,0.261,0.261,0.261,4.0,0,0.0,7.48
269,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2597,0.2597,0.2597,0.2597,7.0,0,0.0,7.48
270,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2584,0.2584,0.2584,0.2584,4.0,0,0.0,7.45
271,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2571,0.2571,0.2571,0.2571,7.0,0,0.0,7.41
272,0.8,4,D,C,D,C,3.6667,1.0,3.6667,1.0,3.3111,1.3556,3.3111,1.3556,0.2558,0.2558,0.2558,0.2558,9.3333,0,0.0,7.3933
273,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2545,0.2545,0.2545,0.2545,4.0,0,0.0,7.3233
274,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2532,0.2532,0.2532,0.2532,7.0,0,0.0,7.3233
275,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.252,0.252,0.252,0.252,7.0,0,0.0,7.3533
276,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.2507,0.2507,0.2507,0.2507,9.3333,0,0.0,7.3767
277,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2495,0.2495,0.2495,0.2495,4.0,0,0.0,7.3233
278,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2482,0.2482,0.2482,0.2482,7.0,0,0.0,7.3233
279,0.8,4,D,C,D,C,3.6667,1.0,3.6667,1.0,3.3111,1.3556,3.3111,1.3556,0.247,0.247,0.247,0.247,9.3333,0,0.0,7.3233
280,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2457,0.2457,0.2457,0.2457,4.0,0,0.0,7.2933
281,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2445,0.2445,0.2445,0.2445,7.0,0,0.0,7.3233
282,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2433,0.2433,0.2433,0.2433,7.0,0,0.0,7.3233
283,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2421,0.2421,0.2421,0.2421,7.0,0,0.0,7.3233
284,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2409,0.2409,0.2409,0.2409,7.0,0,0.0,7.3233
285,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2397,0.2397,0.2397,0.2397,4.0,0,0.0,7.2933
286,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2385,0.2385,0.2385,0.2385,7.0,0,0.0,7.2933
287,0.8,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.1778,2.1778,2.1778,0.4667,0.2373,0.2373,0.2373,0.2373,7.0,0,0.0,7.2533
288,0.8,4,D,C,D,C,3.6667,1.0,3.6667,1.0,3.3111,1.3556,3.3111,1.3556,0.2361,0.2361,0.2361,0.2361,9.3333,0,0.0,7.2533
289,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2349,0.2349,0.2349,0.2349,4.0,0,0.0,7.2233
290,0.8,4,D,C,D,C,3.6667,1.0,3.6667,1.0,3.3111,1.3556,3.3111,1.3556,0.2337,0.2337,0.2337,0.2337,9.3333,0,0.0,7.2233
291,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2326,0.2326,0.2326,0.2326,7.0,0,0.0,7.2
292,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2314,0.2314,0.2314,0.2314,7.0,0,0.0,7.1767
293,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2302,0.2302,0.2302,0.2302,7.0,0,0.0,7.1767
294,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2291,0.2291,0.2291,0.2291,4.0,0,0.0,7.1233
295,0.8,4,D,C,C,D,3.6667,1.0,1.0,3.6667,3.3111,1.3556,1.3556,3.3111,0.2279,0.2279,0.2279,0.2279,9.3333,0,0.0,7.1767
296,0.8,4,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.1778,2.1778,2.1778,0.4667,0.2268,0.2268,0.2268,0.2268,7.0,0,0.0,7.1767
297,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2257,0.2257,0.2257,0.2257,7.0,0,0.0,7.1767
298,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2245,0.2245,0.2245,0.2245,7.0,0,0.0,7.1367
299,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2234,0.2234,0.2234,0.2234,7.0,0,0.0,7.0967
300,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2223,0.2223,0.2223,0.2223,7.0,0,0.0,7.0967
301,0.8,4,D,C,D,C,3.6667,1.0,3.6667,1.0,3.3111,1.3556,3.3111,1.3556,0.2212,0.2212,0.2212,0.2212,9.3333,0,0.0,7.0967
302,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2201,0.2201,0.2201,0.2201,4.0,0,0.0,7.0967
303,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.219,0.219,0.219,0.219,7.0,0,0.0,7.0733
304,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2179,0.2179,0.2179,0.2179,7.0,0,0.0,7.05
305,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2168,0.2168,0.2168,0.2168,7.0,0,0.0,7.0267
306,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.2157,0.2157,0.2157,0.2157,9.3333,0,0.0,7.01
307,0.8,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.2146,0.2146,0.2146,0.2146,7.0,0,0.0,6.97
308,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2136,0.2136,0.2136,0.2136,4.0,0,0.0,6.9
309,0.8,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.1778,2.1778,0.4667,2.1778,0.2125,0.2125,0.2125,0.2125,7.0,0,0.0,6.86
310,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.2114,0.2114,0.2114,0.2114,9.3333,0,0.0,6.9133
311,0.8,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.2104,0.2104,0.2104,0.2104,7.0,0,0.0,6.9133
312,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2093,0.2093,0.2093,0.2093,4.0,0,0.0,6.86
313,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2083,0.2083,0.2083,0.2083,7.0,0,0.0,6.86
314,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2072,0.2072,0.2072,0.2072,7.0,0,0.0,6.82
315,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2062,0.2062,0.2062,0.2062,7.0,0,0.0,6.85
316,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2052,0.2052,0.2052,0.2052,7.0,0,0.0,6.85
317,0.8,4,D,C,D,C,3.6667,1.0,3.6667,1.0,3.3111,1.3556,3.3111,1.3556,0.2041,0.2041,0.2041,0.2041,9.3333,0,0.0,6.9033
318,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.2031,0.2031,0.2031,0.2031,7.0,0,0.0,6.9033
319,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.2021,0.2021,0.2021,0.2021,9.3333,0,0.0,6.9567
320,0.8,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.2011,0.2011,0.2011,0.2011,7.0,0,0.0,6.9567
321,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2001,0.2001,0.2001,0.2001,4.0,0,0.0,6.9267
322,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1991,0.1991,0.1991,0.1991,7.0,0,0.0,6.9267
323,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1981,0.1981,0.1981,0.1981,7.0,0,0.0,6.9567
324,0.8,4,C,C,D,C,2.0,2.0,5.0,2.0,2.2,2.2,4.4,2.2,0.1971,0.1971,0.1971,0.1971,11.0,0,0.0,6.9967
325,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1961,0.1961,0.1961,0.1961,4.0,0,0.0,6.9433
326,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1951,0.1951,0.1951,0.1951,7.0,0,0.0,6.9733
327,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.1942,0.1942,0.1942,0.1942,9.3333,0,0.0,7.0267
328,0.8,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.1932,0.1932,0.1932,0.1932,7.0,0,0.0,7.0033
329,0.8,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.1922,0.1922,0.1922,0.1922,7.0,0,0.0,7.0333
330,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1913,0.1913,0.1913,0.1913,4.0,0,0.0,7.0033
331,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1903,0.1903,0.1903,0.1903,4.0,0,0.0,6.9733
332,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1893,0.1893,0.1893,0.1893,4.0,0,0.0,6.92
333,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.1884,0.1884,0.1884,0.1884,9.3333,0,0.0,6.92
334,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1875,0.1875,0.1875,0.1875,4.0,0,0.0,6.89
335,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1865,0.1865,0.1865,0.1865,7.0,0,0.0,6.89
336,0.8,4,D,C,D,C,3.6667,1.0,3.6667,1.0,3.3111,1.3556,3.3111,1.3556,0.1856,0.1856,0.1856,0.1856,9.3333,0,0.0,6.9133
337,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1847,0.1847,0.1847,0.1847,7.0,0,0.0,6.9133
338,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1837,0.1837,0.1837,0.1837,7.0,0,0.0,6.9133
339,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1828,0.1828,0.1828,0.1828,7.0,0,0.0,6.9433
340,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1819,0.1819,0.1819,0.1819,7.0,0,0.0,6.92
341,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.181,0.181,0.181,0.181,7.0,0,0.0,6.92
342,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1801,0.1801,0.1801,0.1801,7.0,0,0.0,6.92
343,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1792,0.1792,0.1792,0.1792,7.0,0,0.0,6.92
344,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1783,0.1783,0.1783,0.1783,7.0,0,0.0,6.92
345,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1774,0.1774,0.1774,0.1774,7.0,0,0.0,6.95
346,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1765,0.1765,0.1765,0.1765,7.0,0,0.0,6.95
347,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1756,0.1756,0.1756,0.1756,7.0,0,0.0,6.95
348,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1748,0.1748,0.1748,0.1748,7.0,0,0.0,6.95
349,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1739,0.1739,0.1739,0.1739,7.0,0,0.0,6.95
350,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.173,0.173,0.173,0.173,9.3333,0,0.0,6.9733
351,0.8,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.1721,0.1721,0.1721,0.1721,7.0,0,0.0,6.9733
352,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1713,0.1713,0.1713,0.1713,4.0,0,0.0,6.9733
353,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1704,0.1704,0.1704,0.1704,7.0,0,0.0,6.9733
354,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1696,0.1696,0.1696,0.1696,7.0,0,0.0,6.9733
355,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1687,0.1687,0.1687,0.1687,7.0,0,0.0,6.9733
356,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1679,0.1679,0.1679,0.1679,7.0,0,0.0,7.0033
357,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.167,0.167,0.167,0.167,7.0,0,0.0,7.0033
358,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1662,0.1662,0.1662,0.1662,7.0,0,0.0,6.98
359,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1654,0.1654,0.1654,0.1654,7.0,0,0.0,6.9567
360,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1646,0.1646,0.1646,0.1646,7.0,0,0.0,6.9867
361,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1637,0.1637,0.1637,0.1637,7.0,0,0.0,6.9467
362,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1629,0.1629,0.1629,0.1629,7.0,0,0.0,6.9233
363,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.1621,0.1621,0.1621,0.1621,9.3333,0,0.0,6.9067
364,0.8,4,C,D,C,D,1.0,3.6667,1.0,3.6667,1.3556,3.3111,1.3556,3.3111,0.1613,0.1613,0.1613,0.1613,9.3333,0,0.0,6.89
365,0.8,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.1605,0.1605,0.1605,0.1605,12.0,1,0.01,6.97
366,0.8,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.1778,2.1778,0.4667,2.1778,0.1597,0.1597,0.1597,0.1597,7.0,0,0.01,6.9467
367,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.1589,0.1589,0.1589,0.1589,9.3333,0,0.01,6.97
368,0.8,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.1581,0.1581,0.1581,0.1581,7.0,0,0.01,7.0
369,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1573,0.1573,0.1573,0.1573,4.0,0,0.01,6.97
370,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1565,0.1565,0.1565,0.1565,7.0,0,0.01,7.0
371,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1557,0.1557,0.1557,0.1557,7.0,0,0.01,7.0
372,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1549,0.1549,0.1549,0.1549,4.0,0,0.01,6.9467
373,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1542,0.1542,0.1542,0.1542,7.0,0,0.01,6.9767
374,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1534,0.1534,0.1534,0.1534,7.0,0,0.01,6.9767
375,0.8,4,D,C,D,C,3.6667,1.0,3.6667,1.0,3.3111,1.3556,3.3111,1.3556,0.1526,0.1526,0.1526,0.1526,9.3333,0,0.01,7.0
376,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1519,0.1519,0.1519,0.1519,7.0,0,0.01,6.9767
377,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1511,0.1511,0.1511,0.1511,7.0,0,0.01,7.0067
378,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1504,0.1504,0.1504,0.1504,7.0,0,0.01,7.0067
379,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1496,0.1496,0.1496,0.1496,7.0,0,0.01,6.9833
380,0.8,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.1778,2.1778,0.4667,2.1778,0.1489,0.1489,0.1489,0.1489,7.0,0,0.01,7.0133
381,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.1481,0.1481,0.1481,0.1481,9.3333,0,0.01,7.0367
382,0.8,4,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.1474,0.1474,0.1474,0.1474,9.3333,0,0.01,7.06
383,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1466,0.1466,0.1466,0.1466,4.0,0,0.01,7.03
384,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1459,0.1459,0.1459,0.1459,7.0,0,0.01,7.03
385,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1452,0.1452,0.1452,0.1452,7.0,0,0.01,7.06
386,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1444,0.1444,0.1444,0.1444,7.0,0,0.01,7.06
387,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1437,0.1437,0.1437,0.1437,7.0,0,0.01,7.06
388,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.143,0.143,0.143,0.143,9.3333,0,0.01,7.06
389,0.8,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.1423,0.1423,0.1423,0.1423,7.0,0,0.01,7.09
390,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1416,0.1416,0.1416,0.1416,4.0,0,0.01,7.0367
391,0.8,4,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.1409,0.1409,0.1409,0.1409,9.3333,0,0.01,7.06
392,0.8,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.1402,0.1402,0.1402,0.1402,7.0,0,0.01,7.06
393,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1395,0.1395,0.1395,0.1395,4.0,0,0.01,7.03
394,0.8,4,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1388,0.1388,0.1388,0.1388,4.0,0,0.01,7.03
395,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1381,0.1381,0.1381,0.1381,7.0,0,0.01,7.0067
396,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1374,0.1374,0.1374,0.1374,7.0,0,0.01,7.0067
397,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1367,0.1367,0.1367,0.1367,7.0,0,0.01,7.0067
398,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.136,0.136,0.136,0.136,7.0,0,0.01,7.0067
399,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1353,0.1353,0.1353,0.1353,7.0,0,0.01,7.0067
400,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1347,0.1347,0.1347,0.1347,7.0,0,0.01,7.0067
401,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.134,0.134,0.134,0.134,7.0,0,0.01,6.9833
402,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1333,0.1333,0.1333,0.1333,7.0,0,0.01,7.0133
403,0.8,4,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.1326,0.1326,0.1326,0.1326,7.0,0,0.01,7.0133
