episode,alpha_emp,A_action,B_action,r1,r2,r1_shaped,r2_shaped,total_reward,epsilon_A,epsilon_B,coop_flag,moving_avg_coop,moving_avg_total_reward
3998,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
3999,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.21
4000,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4001,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4002,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.24
4003,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4004,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4005,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4006,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4007,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.24
4008,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4009,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4010,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4011,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4012,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4013,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4014,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.27
4015,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4016,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4017,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4018,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4019,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.3
4020,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4021,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4022,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4023,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4024,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4025,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4026,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4027,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4028,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4029,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4030,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4031,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4032,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4033,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.3
4034,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4035,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4036,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4037,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4038,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4039,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4040,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4041,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4042,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4043,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4044,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4045,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4046,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4047,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4048,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4049,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4050,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.27
4051,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4052,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4053,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4054,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4055,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4056,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4057,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4058,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4059,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.3
4060,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4061,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4062,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4063,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.33
4064,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4065,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4066,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4067,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4068,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4069,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4070,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4071,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4072,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4073,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4074,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4075,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4076,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4077,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4078,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4079,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
4080,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4081,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4082,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4083,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4084,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4085,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4086,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4087,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4088,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4089,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4090,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4091,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4092,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4093,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4094,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4095,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4096,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
4097,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4098,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4099,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4100,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4101,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4102,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4103,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4104,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4105,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4106,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4107,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4108,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4109,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4110,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4111,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4112,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4113,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4114,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
4115,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
4116,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
4117,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
4118,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
4119,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4120,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4121,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4122,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4123,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4124,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4125,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4126,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4127,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4128,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4129,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4130,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4131,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4132,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4133,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4134,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4135,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4136,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4137,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4138,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4139,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4140,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.12
4141,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4142,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4143,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4144,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4145,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4146,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4147,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4148,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4149,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4150,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4151,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4152,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4153,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4154,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4155,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4156,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4157,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4158,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4159,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.09
4160,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4161,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4162,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4163,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.06
4164,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.06
4165,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.06
4166,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.09
4167,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4168,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4169,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4170,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4171,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4172,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4173,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
4174,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.12
4175,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4176,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4177,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
4178,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.15
4179,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
4180,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.18
4181,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4182,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4183,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4184,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4185,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4186,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4187,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4188,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4189,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4190,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4191,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4192,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4193,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4194,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4195,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4196,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4197,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4198,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4199,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4200,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4201,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4202,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4203,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4204,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4205,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4206,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.21
4207,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4208,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4209,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4210,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4211,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4212,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4213,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4214,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4215,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4216,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4217,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4218,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4219,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4220,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4221,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4222,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4223,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4224,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4225,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4226,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4227,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4228,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4229,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4230,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4231,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4232,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4233,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4234,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4235,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4236,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4237,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4238,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4239,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4240,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4241,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4242,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4243,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4244,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4245,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4246,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4247,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4248,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4249,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4250,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.21
4251,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4252,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4253,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4254,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4255,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4256,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4257,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4258,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4259,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4260,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4261,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4262,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4263,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4264,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4265,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4266,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.18
4267,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
4268,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.21
4269,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
4270,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.24
4271,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4272,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4273,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.27
4274,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4275,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4276,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4277,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4278,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.24
4279,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4280,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.24
4281,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4282,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4283,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4284,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4285,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.27
4286,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4287,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4288,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4289,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4290,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4291,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4292,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4293,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4294,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4295,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4296,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4297,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4298,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4299,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4300,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4301,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4302,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4303,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4304,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4305,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
4306,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4307,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4308,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4309,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4310,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4311,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4312,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4313,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4314,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4315,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4316,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4317,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4318,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4319,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
4320,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
