step,experiment,type,N,empathy_alpha,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
851,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
852,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
853,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
854,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
855,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
856,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
857,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
858,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
859,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.93,5.93,,
860,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
861,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
862,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
863,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
864,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
865,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
866,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
867,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
868,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
869,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
870,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
871,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
872,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
873,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
874,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
875,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
876,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
877,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
878,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.94,5.94,,
879,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
880,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
881,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
882,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
883,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
884,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
885,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
886,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
887,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
888,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
889,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
890,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
891,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
892,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.96,5.96,,
893,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
894,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
895,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
896,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
897,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
898,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
899,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.95,5.95,,
900,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
901,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
902,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
903,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
904,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
905,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
906,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
907,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
908,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
909,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
910,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
911,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
912,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
913,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
914,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
915,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
916,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
917,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
918,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
919,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
920,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
921,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
922,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
923,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
924,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
925,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
926,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
927,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
928,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.95,5.95,,
929,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
930,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
931,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
932,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
933,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.94,5.94,,
934,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
935,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
936,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
937,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
938,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
939,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
940,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.93,5.93,,
941,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
942,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
943,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
944,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
945,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
946,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
947,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
948,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
949,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
950,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
951,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
952,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
953,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
954,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
955,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
956,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
957,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
958,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
959,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
960,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
961,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
962,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
963,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
964,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
965,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
966,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
967,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
968,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
969,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
970,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
971,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
972,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.93,5.93,,
973,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
974,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
975,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
976,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.92,5.92,,
977,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
978,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
979,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
980,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
981,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
982,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
983,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
984,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
985,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
986,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.92,5.92,,
987,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
988,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
989,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
990,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
991,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
992,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.92,5.92,,
993,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
994,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
995,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
996,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
997,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
998,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
999,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1000,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1001,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1002,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1003,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1004,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1005,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1006,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1007,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1008,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1009,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1010,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1011,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1012,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1013,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1014,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1015,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1016,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1017,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1018,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1019,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1020,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1021,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1022,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1023,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1024,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1025,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1026,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1027,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
1028,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
1029,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
1030,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
1031,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
1032,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
1033,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
1034,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
1035,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
1036,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
1037,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
1038,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
1039,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
1040,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
1041,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
1042,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
1043,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
1044,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
