step,experiment,type,N,empathy_alpha,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
183,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3996,0.3996,"('D', 'D')",2.0,0,0.09,3.71,,
184,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3976,0.3976,"('D', 'D')",2.0,0,0.09,3.68,,
185,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.3956,0.3956,"('C', 'D')",5.0,0,0.09,3.68,,
186,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.3936,0.3936,"('D', 'C')",5.0,0,0.09,3.71,,
187,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.3917,0.3917,"('C', 'D')",5.0,0,0.09,3.71,,
188,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.3897,0.3897,"('C', 'D')",5.0,0,0.09,3.71,,
189,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3878,0.3878,"('D', 'D')",2.0,0,0.09,3.71,,
190,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3858,0.3858,"('D', 'D')",2.0,0,0.09,3.71,,
191,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.3839,0.3839,"('D', 'C')",5.0,0,0.09,3.71,,
192,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.382,0.382,"('D', 'C')",5.0,0,0.09,3.71,,
193,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3801,0.3801,"('D', 'D')",2.0,0,0.09,3.71,,
194,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3782,0.3782,"('D', 'D')",2.0,0,0.09,3.68,,
195,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3763,0.3763,"('D', 'D')",2.0,0,0.09,3.68,,
196,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.3744,0.3744,"('D', 'C')",5.0,0,0.09,3.71,,
197,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3725,0.3725,"('D', 'D')",2.0,0,0.09,3.68,,
198,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3707,0.3707,"('D', 'D')",2.0,0,0.09,3.65,,
199,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.3688,0.3688,"('C', 'D')",5.0,0,0.08,3.64,,
200,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.367,0.367,"('D', 'C')",5.0,0,0.08,3.67,,
201,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3651,0.3651,"('D', 'D')",2.0,0,0.07,3.63,,
202,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3633,0.3633,"('D', 'D')",2.0,0,0.07,3.6,,
203,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.3615,0.3615,"('D', 'C')",5.0,0,0.07,3.6,,
204,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.3597,0.3597,"('D', 'C')",5.0,0,0.07,3.63,,
205,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.3579,0.3579,"('D', 'C')",5.0,0,0.07,3.66,,
206,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.3561,0.3561,"('C', 'D')",5.0,0,0.07,3.66,,
207,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3543,0.3543,"('D', 'D')",2.0,0,0.07,3.66,,
208,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3525,0.3525,"('D', 'D')",2.0,0,0.07,3.66,,
209,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.3508,0.3508,"('C', 'D')",5.0,0,0.07,3.66,,
210,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.349,0.349,"('D', 'D')",2.0,0,0.07,3.66,,
211,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3473,0.3473,"('D', 'D')",2.0,0,0.07,3.66,,
212,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3455,0.3455,"('D', 'D')",2.0,0,0.06,3.62,,
213,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3438,0.3438,"('D', 'D')",2.0,0,0.06,3.62,,
214,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.3421,0.3421,"('C', 'D')",5.0,0,0.06,3.65,,
215,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3404,0.3404,"('D', 'D')",2.0,0,0.06,3.65,,
216,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3387,0.3387,"('D', 'D')",2.0,0,0.06,3.62,,
217,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.337,0.337,"('D', 'D')",2.0,0,0.06,3.59,,
218,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.3353,0.3353,"('C', 'D')",5.0,0,0.06,3.62,,
219,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3336,0.3336,"('D', 'D')",2.0,0,0.06,3.62,,
220,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.332,0.332,"('D', 'C')",5.0,0,0.05,3.61,,
221,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.3303,0.3303,"('D', 'C')",5.0,0,0.05,3.64,,
222,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3286,0.3286,"('D', 'D')",2.0,0,0.05,3.61,,
223,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.327,0.327,"('D', 'D')",2.0,0,0.05,3.58,,
224,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3254,0.3254,"('D', 'D')",2.0,0,0.05,3.55,,
225,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3237,0.3237,"('D', 'D')",2.0,0,0.05,3.55,,
226,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3221,0.3221,"('D', 'D')",2.0,0,0.05,3.52,,
227,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3205,0.3205,"('D', 'D')",2.0,0,0.05,3.49,,
228,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3189,0.3189,"('D', 'D')",2.0,0,0.04,3.45,,
229,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3173,0.3173,"('D', 'D')",2.0,0,0.04,3.42,,
230,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.3157,0.3157,"('D', 'C')",5.0,0,0.04,3.42,,
231,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.3141,0.3141,"('D', 'C')",5.0,0,0.03,3.41,,
232,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3126,0.3126,"('D', 'D')",2.0,0,0.03,3.38,,
233,pd_N2,matrix,2,1.0,C,C,3.0,3.0,3.0,3.0,0.311,0.311,"('C', 'C')",6.0,1,0.04,3.39,,
234,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3095,0.3095,"('D', 'D')",2.0,0,0.04,3.36,,
235,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.3079,0.3079,"('D', 'C')",5.0,0,0.04,3.39,,
236,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3064,0.3064,"('D', 'D')",2.0,0,0.04,3.39,,
237,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3048,0.3048,"('D', 'D')",2.0,0,0.04,3.36,,
238,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3033,0.3033,"('D', 'D')",2.0,0,0.04,3.33,,
239,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3018,0.3018,"('D', 'D')",2.0,0,0.04,3.3,,
240,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.3003,0.3003,"('D', 'D')",2.0,0,0.04,3.27,,
241,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2988,0.2988,"('D', 'D')",2.0,0,0.04,3.27,,
242,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2973,0.2973,"('D', 'D')",2.0,0,0.04,3.24,,
243,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2958,0.2958,"('D', 'D')",2.0,0,0.04,3.24,,
244,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2943,0.2943,"('D', 'D')",2.0,0,0.04,3.24,,
245,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2929,0.2929,"('D', 'D')",2.0,0,0.04,3.24,,
246,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2914,0.2914,"('D', 'D')",2.0,0,0.04,3.21,,
247,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.2899,0.2899,"('D', 'C')",5.0,0,0.04,3.24,,
248,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2885,0.2885,"('D', 'D')",2.0,0,0.04,3.24,,
249,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.287,0.287,"('D', 'D')",2.0,0,0.03,3.2,,
250,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2856,0.2856,"('D', 'D')",2.0,0,0.03,3.2,,
251,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2842,0.2842,"('D', 'D')",2.0,0,0.03,3.17,,
252,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2828,0.2828,"('D', 'D')",2.0,0,0.03,3.14,,
253,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2813,0.2813,"('D', 'D')",2.0,0,0.03,3.14,,
254,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2799,0.2799,"('D', 'D')",2.0,0,0.03,3.11,,
255,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2785,0.2785,"('D', 'D')",2.0,0,0.03,3.08,,
256,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2771,0.2771,"('D', 'D')",2.0,0,0.03,3.08,,
257,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2758,0.2758,"('D', 'D')",2.0,0,0.02,3.04,,
258,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.2744,0.2744,"('C', 'D')",5.0,0,0.01,3.03,,
259,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.273,0.273,"('D', 'D')",2.0,0,0.01,3.03,,
260,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2716,0.2716,"('D', 'D')",2.0,0,0.01,3.0,,
261,pd_N2,matrix,2,1.0,C,C,3.0,3.0,3.0,3.0,0.2703,0.2703,"('C', 'C')",6.0,1,0.02,3.01,,
262,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2689,0.2689,"('D', 'D')",2.0,0,0.02,3.01,,
263,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2676,0.2676,"('D', 'D')",2.0,0,0.02,3.01,,
264,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.2663,0.2663,"('C', 'D')",5.0,0,0.02,3.04,,
265,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2649,0.2649,"('D', 'D')",2.0,0,0.02,3.04,,
266,pd_N2,matrix,2,1.0,C,C,3.0,3.0,3.0,3.0,0.2636,0.2636,"('C', 'C')",6.0,1,0.03,3.08,,
267,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2623,0.2623,"('D', 'D')",2.0,0,0.03,3.08,,
268,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.261,0.261,"('D', 'D')",2.0,0,0.03,3.05,,
269,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2597,0.2597,"('D', 'D')",2.0,0,0.03,3.02,,
270,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2584,0.2584,"('D', 'D')",2.0,0,0.03,2.99,,
271,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2571,0.2571,"('D', 'D')",2.0,0,0.03,2.99,,
272,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2558,0.2558,"('D', 'D')",2.0,0,0.03,2.96,,
273,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2545,0.2545,"('D', 'D')",2.0,0,0.03,2.93,,
274,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2532,0.2532,"('D', 'D')",2.0,0,0.03,2.9,,
275,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.252,0.252,"('D', 'D')",2.0,0,0.03,2.9,,
276,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.2507,0.2507,"('C', 'D')",5.0,0,0.03,2.9,,
277,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2495,0.2495,"('D', 'D')",2.0,0,0.03,2.9,,
278,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2482,0.2482,"('D', 'D')",2.0,0,0.03,2.9,,
279,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.247,0.247,"('D', 'D')",2.0,0,0.03,2.87,,
280,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2457,0.2457,"('D', 'D')",2.0,0,0.03,2.87,,
281,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2445,0.2445,"('D', 'D')",2.0,0,0.03,2.87,,
282,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2433,0.2433,"('D', 'D')",2.0,0,0.03,2.87,,
283,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2421,0.2421,"('D', 'D')",2.0,0,0.03,2.87,,
284,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2409,0.2409,"('D', 'D')",2.0,0,0.03,2.87,,
285,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2397,0.2397,"('D', 'D')",2.0,0,0.03,2.84,,
286,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2385,0.2385,"('D', 'D')",2.0,0,0.03,2.81,,
287,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2373,0.2373,"('D', 'D')",2.0,0,0.03,2.78,,
288,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2361,0.2361,"('D', 'D')",2.0,0,0.03,2.75,,
289,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2349,0.2349,"('D', 'D')",2.0,0,0.03,2.75,,
290,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2337,0.2337,"('D', 'D')",2.0,0,0.03,2.75,,
291,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2326,0.2326,"('D', 'D')",2.0,0,0.03,2.72,,
292,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2314,0.2314,"('D', 'D')",2.0,0,0.03,2.69,,
293,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2302,0.2302,"('D', 'D')",2.0,0,0.03,2.69,,
294,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2291,0.2291,"('D', 'D')",2.0,0,0.03,2.69,,
295,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2279,0.2279,"('D', 'D')",2.0,0,0.03,2.69,,
296,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2268,0.2268,"('D', 'D')",2.0,0,0.03,2.66,,
297,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2257,0.2257,"('D', 'D')",2.0,0,0.03,2.66,,
298,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2245,0.2245,"('D', 'D')",2.0,0,0.03,2.66,,
299,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2234,0.2234,"('D', 'D')",2.0,0,0.03,2.63,,
300,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2223,0.2223,"('D', 'D')",2.0,0,0.03,2.6,,
301,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2212,0.2212,"('D', 'D')",2.0,0,0.03,2.6,,
302,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2201,0.2201,"('D', 'D')",2.0,0,0.03,2.6,,
303,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.219,0.219,"('D', 'D')",2.0,0,0.03,2.57,,
304,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2179,0.2179,"('D', 'D')",2.0,0,0.03,2.54,,
305,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2168,0.2168,"('D', 'D')",2.0,0,0.03,2.51,,
306,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.2157,0.2157,"('C', 'D')",5.0,0,0.03,2.51,,
307,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2146,0.2146,"('D', 'D')",2.0,0,0.03,2.51,,
308,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2136,0.2136,"('D', 'D')",2.0,0,0.03,2.51,,
309,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2125,0.2125,"('D', 'D')",2.0,0,0.03,2.48,,
310,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2114,0.2114,"('D', 'D')",2.0,0,0.03,2.48,,
311,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2104,0.2104,"('D', 'D')",2.0,0,0.03,2.48,,
312,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2093,0.2093,"('D', 'D')",2.0,0,0.03,2.48,,
313,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2083,0.2083,"('D', 'D')",2.0,0,0.03,2.48,,
314,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2072,0.2072,"('D', 'D')",2.0,0,0.03,2.45,,
315,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2062,0.2062,"('D', 'D')",2.0,0,0.03,2.45,,
316,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2052,0.2052,"('D', 'D')",2.0,0,0.03,2.45,,
317,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.2041,0.2041,"('D', 'C')",5.0,0,0.03,2.48,,
318,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2031,0.2031,"('D', 'D')",2.0,0,0.03,2.45,,
319,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.2021,0.2021,"('C', 'D')",5.0,0,0.03,2.48,,
320,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2011,0.2011,"('D', 'D')",2.0,0,0.03,2.45,,
321,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.2001,0.2001,"('D', 'D')",2.0,0,0.03,2.42,,
322,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1991,0.1991,"('D', 'D')",2.0,0,0.03,2.42,,
323,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1981,0.1981,"('D', 'D')",2.0,0,0.03,2.42,,
324,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.1971,0.1971,"('C', 'D')",5.0,0,0.03,2.45,,
325,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1961,0.1961,"('D', 'D')",2.0,0,0.03,2.45,,
326,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1951,0.1951,"('D', 'D')",2.0,0,0.03,2.45,,
327,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.1942,0.1942,"('C', 'D')",5.0,0,0.03,2.48,,
328,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1932,0.1932,"('D', 'D')",2.0,0,0.03,2.48,,
329,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.1922,0.1922,"('C', 'D')",5.0,0,0.03,2.51,,
330,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1913,0.1913,"('D', 'D')",2.0,0,0.03,2.48,,
331,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1903,0.1903,"('D', 'D')",2.0,0,0.03,2.45,,
332,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1893,0.1893,"('D', 'D')",2.0,0,0.03,2.45,,
333,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.1884,0.1884,"('C', 'D')",5.0,0,0.02,2.44,,
334,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1875,0.1875,"('D', 'D')",2.0,0,0.02,2.44,,
335,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1865,0.1865,"('D', 'D')",2.0,0,0.02,2.41,,
336,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1856,0.1856,"('D', 'D')",2.0,0,0.02,2.41,,
337,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1847,0.1847,"('D', 'D')",2.0,0,0.02,2.41,,
338,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1837,0.1837,"('D', 'D')",2.0,0,0.02,2.41,,
339,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1828,0.1828,"('D', 'D')",2.0,0,0.02,2.41,,
340,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1819,0.1819,"('D', 'D')",2.0,0,0.02,2.41,,
341,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.181,0.181,"('D', 'D')",2.0,0,0.02,2.41,,
342,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1801,0.1801,"('D', 'D')",2.0,0,0.02,2.41,,
343,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1792,0.1792,"('D', 'D')",2.0,0,0.02,2.41,,
344,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.1783,0.1783,"('D', 'C')",5.0,0,0.02,2.44,,
345,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1774,0.1774,"('D', 'D')",2.0,0,0.02,2.44,,
346,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1765,0.1765,"('D', 'D')",2.0,0,0.02,2.44,,
347,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1756,0.1756,"('D', 'D')",2.0,0,0.02,2.41,,
348,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1748,0.1748,"('D', 'D')",2.0,0,0.02,2.41,,
349,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1739,0.1739,"('D', 'D')",2.0,0,0.02,2.41,,
350,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.173,0.173,"('C', 'D')",5.0,0,0.02,2.44,,
351,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1721,0.1721,"('D', 'D')",2.0,0,0.02,2.44,,
352,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1713,0.1713,"('D', 'D')",2.0,0,0.02,2.44,,
353,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1704,0.1704,"('D', 'D')",2.0,0,0.02,2.44,,
354,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.1696,0.1696,"('D', 'C')",5.0,0,0.02,2.47,,
355,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1687,0.1687,"('D', 'D')",2.0,0,0.02,2.47,,
356,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1679,0.1679,"('D', 'D')",2.0,0,0.02,2.47,,
357,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.167,0.167,"('D', 'D')",2.0,0,0.02,2.47,,
358,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1662,0.1662,"('D', 'D')",2.0,0,0.02,2.44,,
359,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1654,0.1654,"('D', 'D')",2.0,0,0.02,2.44,,
360,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1646,0.1646,"('D', 'D')",2.0,0,0.02,2.44,,
361,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1637,0.1637,"('D', 'D')",2.0,0,0.01,2.4,,
362,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1629,0.1629,"('D', 'D')",2.0,0,0.01,2.4,,
363,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.1621,0.1621,"('C', 'D')",5.0,0,0.01,2.43,,
364,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1613,0.1613,"('D', 'D')",2.0,0,0.01,2.4,,
365,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.1605,0.1605,"('D', 'C')",5.0,0,0.01,2.43,,
366,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1597,0.1597,"('D', 'D')",2.0,0,0.0,2.39,,
367,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1589,0.1589,"('D', 'D')",2.0,0,0.0,2.39,,
368,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1581,0.1581,"('D', 'D')",2.0,0,0.0,2.39,,
369,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1573,0.1573,"('D', 'D')",2.0,0,0.0,2.39,,
370,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1565,0.1565,"('D', 'D')",2.0,0,0.0,2.39,,
371,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1557,0.1557,"('D', 'D')",2.0,0,0.0,2.39,,
372,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.1549,0.1549,"('D', 'D')",2.0,0,0.0,2.39,,
