episode,alpha_emp,A_action,B_action,r1,r2,r1_shaped,r2_shaped,total_reward,epsilon_A,epsilon_B,coop_flag,moving_avg_coop,moving_avg_total_reward
3847,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3848,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3849,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3850,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3851,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3852,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3853,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3854,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3855,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3856,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3857,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3858,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3859,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3860,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3861,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3862,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3863,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3864,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3865,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3866,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3867,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3868,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
3869,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
3870,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
3871,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.97,5.97
3872,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3873,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3874,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3875,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3876,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3877,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3878,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3879,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3880,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3881,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3882,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3883,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3884,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3885,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3886,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3887,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3888,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3889,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3890,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3891,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3892,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3893,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3894,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
3895,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.96,5.96
3896,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3897,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3898,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3899,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3900,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3901,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3902,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3903,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3904,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3905,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3906,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3907,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3908,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.95,5.95
3909,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3910,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3911,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3912,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3913,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3914,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3915,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3916,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3917,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3918,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3919,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3920,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3921,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3922,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3923,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3924,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3925,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.95,5.95
3926,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3927,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3928,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3929,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3930,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3931,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3932,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3933,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3934,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3935,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3936,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3937,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3938,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3939,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3940,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3941,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3942,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
3943,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.95,5.95
3944,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.94,5.94
3945,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3946,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3947,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3948,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3949,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3950,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3951,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3952,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3953,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3954,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3955,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3956,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3957,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3958,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3959,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3960,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3961,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3962,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3963,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3964,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3965,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3966,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3967,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3968,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3969,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3970,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3971,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3972,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3973,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3974,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3975,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3976,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3977,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3978,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3979,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3980,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3981,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3982,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3983,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3984,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3985,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
3986,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.94,5.94
3987,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3988,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3989,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3990,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3991,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3992,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3993,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
3994,0.2,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.93,5.9
3995,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
3996,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
3997,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
3998,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
3999,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4000,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4001,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4002,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4003,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4004,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4005,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4006,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4007,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4008,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4009,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4010,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4011,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4012,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4013,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4014,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4015,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4016,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4017,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4018,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4019,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4020,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4021,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4022,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.94,5.91
4023,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4024,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4025,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.94,5.91
4026,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4027,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4028,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4029,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4030,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4031,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4032,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4033,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4034,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4035,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4036,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4037,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4038,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4039,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4040,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4041,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4042,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.91
4043,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.92
4044,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4045,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4046,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4047,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4048,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4049,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4050,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4051,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4052,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4053,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4054,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4055,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4056,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4057,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4058,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4059,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4060,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4061,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4062,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4063,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4064,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4065,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4066,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4067,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4068,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4069,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4070,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4071,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4072,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4073,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4074,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4075,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4076,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4077,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4078,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4079,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4080,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4081,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4082,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4083,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4084,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4085,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4086,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.94
4087,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.94
4088,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.94
4089,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.96,5.93
4090,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4091,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4092,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4093,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.93
4094,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4095,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4096,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4097,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4098,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4099,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4100,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4101,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4102,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4103,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4104,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4105,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4106,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4107,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4108,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4109,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
4110,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.96,5.96
