episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_extraction,stock_level,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
4074,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4075,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4076,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4077,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4078,0.8,1,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,0.99,1.55
4079,0.8,1,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,0,-2.0,1,0.99,1.51
4080,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,0.99,1.49
4081,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.5
4082,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.49
4083,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.49
4084,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.49
4085,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.49
4086,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.49
4087,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.49
4088,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.49
4089,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
4090,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.54
4091,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.54
4092,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.54
4093,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.54
4094,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
4095,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4096,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4097,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4098,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4099,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4100,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4101,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4102,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4103,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.63
4104,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4105,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4106,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4107,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4108,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4109,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4110,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4111,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4112,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4113,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4114,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4115,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4116,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4117,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4118,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4119,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
4120,0.8,1,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,0.99,1.6
4121,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,3,0.0,1,0.99,1.58
4122,0.8,0,1,0,2,0.0,1.0,0.0,2.0,0.2,0.9333,0.2,1.6667,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.59
4123,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4124,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4125,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4126,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,3,1.0,1,0.99,1.58
4127,0.8,1,1,0,0,1.0,1.0,0.0,0.0,0.8667,0.8667,0.1333,0.1333,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.58
4128,0.8,0,1,0,1,0.0,1.0,0.0,1.0,0.1333,0.8667,0.1333,0.8667,0.05,0.05,0.05,0.05,2,3,2.0,1,0.99,1.58
4129,0.8,0,1,0,2,0.0,1.0,0.0,2.0,0.2,0.9333,0.2,1.6667,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.59
4130,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4131,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4132,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.6
4133,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4134,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
4135,0.8,1,2,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,0.99,1.55
4136,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,0.99,1.53
4137,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
4138,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
4139,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
4140,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
4141,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
4142,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
4143,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
4144,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.57
4145,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.61
4146,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.62
4147,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.62
4148,0.8,1,1,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,0.99,1.62
4149,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,2,1.0,1,0.99,1.63
4150,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.63
4151,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.63
4152,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.63
4153,0.8,1,2,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,0.99,1.59
4154,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,0.99,1.57
4155,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
4156,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
4157,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
4158,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4159,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4160,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4161,0.8,0,0,1,0,0.0,0.0,1.0,0.0,0.0667,0.0667,0.8,0.0667,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.67
4162,0.8,0,1,0,2,0.0,1.0,0.0,2.0,0.2,0.9333,0.2,1.6667,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.68
4163,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4164,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.67
4165,0.8,0,1,0,2,0.0,1.0,0.0,2.0,0.2,0.9333,0.2,1.6667,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.68
4166,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4167,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4168,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4169,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4170,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.67
4171,0.8,0,1,0,2,0.0,1.0,0.0,2.0,0.2,0.9333,0.2,1.6667,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.68
4172,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4173,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4174,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4175,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4176,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4177,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4178,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.72
4179,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.76
4180,0.8,1,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.74
4181,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.73
4182,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4183,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4184,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4185,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4186,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4187,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4188,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4189,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4190,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4191,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4192,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4193,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4194,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4195,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4196,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4197,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4198,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
4199,0.8,1,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.69
4200,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.68
4201,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4202,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4203,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4204,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4205,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4206,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4207,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4208,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4209,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4210,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4211,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4212,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4213,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4214,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4215,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4216,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4217,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4218,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4219,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4220,0.8,1,0,1,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,1.0,1.68
4221,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,1.0,1.68
4222,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
4223,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
4224,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
4225,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
4226,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4227,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4228,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
4229,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
4230,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
4231,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
4232,0.8,1,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.63
4233,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.62
4234,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
4235,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.66
